youtube_url,requested_playback_time,derived_actual_playback_seconds,derived_drift_seconds,ingame_time,difference_seconds
https://www.youtube.com/watch?v=6HFDRHQn_1w,6:30,390.020,+0.020,1:50,280
https://www.youtube.com/watch?v=j_KMbO4KbBs,6:30,390.020,+0.020,0:42,348
https://www.youtube.com/watch?v=uSHvbKrC92I,6:30,390.020,+0.020,3:15,195
https://www.youtube.com/watch?v=n9tojlDmxhQ,6:30,390.020,+0.020,1:01,329
https://www.youtube.com/watch?v=FSrIwE3nQGg,6:30,390.020,+0.020,0:32,358
https://www.youtube.com/watch?v=wNGi-VHFUxc,6:30,390.020,+0.020,0:37,353
https://www.youtube.com/watch?v=aWbcxnrmcN8,6:30,390.020,+0.020,1:08,322
https://www.youtube.com/watch?v=X1iqewZbg5c,6:30,390.020,+0.020,0:50,340
https://www.youtube.com/watch?v=DXrY58ex1HQ,6:30,390.020,+0.020,1:02,328
https://www.youtube.com/watch?v=Lpo6w70oEJM,6:30,390.020,+0.020,0:55,335
https://youtube.com/watch?v=TS3DSIzLGNU,6:30,390.020,+0.020,0:42,348
https://youtube.com/watch?v=56x_tPD0ivg,6:30,390.020,+0.020,3:02,208
https://youtube.com/watch?v=OuDaTYkb1lw,6:30,390.020,+0.020,0:59,331
https://youtube.com/watch?v=qEbvv60g7zc,6:30,390.020,+0.020,1:31,299
https://youtube.com/watch?v=xeefUUospBU,6:30,390.020,+0.020,0:25,365
https://youtube.com/watch?v=LBE4S1Ch118,7:30,450.020,+0.020,2:16,314
https://www.youtube.com/watch?v=uUiozcDrM4g,7:30,450.020,+0.020,1:11,379
https://www.youtube.com/watch?v=q-hSjFrde6k,6:30,390.020,+0.020,2:41,229
https://www.youtube.com/watch?v=sRcN6XLRkIs,6:30,390.020,+0.020,0:51,339
https://youtube.com/watch?v=6DfP8ZaVriY,7:30,450.020,+0.020,1:11,379
https://www.youtube.com/watch?v=uPxZFp-GOPE,6:30,390.020,+0.020,0:50,340
https://www.youtube.com/watch?v=pElLlZ_wGzE,6:30,390.020,+0.020,0:54,336
https://www.youtube.com/watch?v=I2wrTkytnW0,6:30,390.020,+0.020,2:02,268
https://www.youtube.com/watch?v=g__r_9Pd0so,6:30,390.020,+0.020,1:27,303
https://www.youtube.com/watch?v=z7r7kKjrmHI,6:30,390.020,+0.020,0:28,362
https://www.youtube.com/watch?v=2qpjYUOqEhQ,6:30,390.020,+0.020,1:12,318
https://www.youtube.com/watch?v=Pea0vgLe7bc,7:30,450.020,+0.020,3:10,260
