match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
1,MSI 2021,2021-05-23,FINALS,1,RNG,DWG KIA,https://gol.gg/game/stats/31322/page-timeline/,https://youtube.com/watch?v=1NMI6KAUfGo,310
2,MSI 2021,2021-05-23,FINALS,2,RNG,DWG KIA,https://gol.gg/game/stats/31323/page-timeline/,https://youtube.com/watch?v=aXLYkPXJp0o,345
3,MSI 2021,2021-05-23,FINALS,3,RNG,DWG KIA,https://gol.gg/game/stats/31324/page-timeline/,https://youtube.com/watch?v=6yLZZ3T-PLk,367
4,MSI 2021,2021-05-23,FINALS,4,RNG,DWG KIA,https://gol.gg/game/stats/31325/page-timeline/,https://youtube.com/watch?v=C-Y4IAfBQHQ,278
5,MSI 2021,2021-05-23,FINALS,5,RNG,DWG KIA,https://gol.gg/game/stats/31326/page-timeline/,https://youtube.com/watch?v=KXUeg1WQgAs,99
6,MSI 2021,2021-05-22,SEMIFINALS,1,MAD Lions,DWG KIA,https://gol.gg/game/stats/31317/page-timeline/,https://www.youtube.com/watch?v=ObQ2HieoLEE,260
7,MSI 2021,2021-05-22,SEMIFINALS,2,MAD Lions,DWG KIA,https://gol.gg/game/stats/31318/page-timeline/,https://www.youtube.com/watch?v=PSM_n2Uh9MQ,367
8,MSI 2021,2021-05-22,SEMIFINALS,3,MAD Lions,DWG KIA,https://gol.gg/game/stats/31319/page-timeline/,https://www.youtube.com/watch?v=6tia-YiM63o,320
9,MSI 2021,2021-05-22,SEMIFINALS,4,MAD Lions,DWG KIA,https://gol.gg/game/stats/31320/page-timeline/,https://www.youtube.com/watch?v=iIWU_yIP8V0,275
10,MSI 2021,2021-05-22,SEMIFINALS,5,MAD Lions,DWG KIA,https://gol.gg/game/stats/31321/page-timeline/,https://www.youtube.com/watch?v=Z-9Ata0-0SM,-13
11,MSI 2021,2021-05-21,SEMIFINALS,1,PSG Talon,RNG,https://gol.gg/game/stats/31312/page-timeline/,https://youtube.com/watch?v=xsrqGLBoR3M,333
12,MSI 2021,2021-05-21,SEMIFINALS,2,PSG Talon,RNG,https://gol.gg/game/stats/31313/page-timeline/,https://youtube.com/watch?v=dnQLZVYibb0,272
13,MSI 2021,2021-05-21,SEMIFINALS,3,PSG Talon,RNG,https://gol.gg/game/stats/31314/page-timeline/,https://youtube.com/watch?v=NXfJyLg86xA,221
14,MSI 2021,2021-05-21,SEMIFINALS,4,PSG Talon,RNG,https://gol.gg/game/stats/31315/page-timeline/,https://youtube.com/watch?v=2eXx9fkH74A,331
15,MSI 2021,2021-05-18,RUMBLE.DAY5,1,Cloud9,MAD Lions,https://gol.gg/game/stats/31311/page-timeline/,https://www.youtube.com/watch?v=BN7yPMTSfFQ,315
16,MSI 2021,2021-05-18,RUMBLE.DAY5,1,Pentanet.GG,DWG KIA,https://gol.gg/game/stats/31310/page-timeline/,https://www.youtube.com/watch?v=xlJFyUxQqdQ,302
17,MSI 2021,2021-05-18,RUMBLE.DAY5,1,Cloud9,PSG Talon,https://gol.gg/game/stats/31309/page-timeline/,https://www.youtube.com/watch?v=D_LmxbcL2Kk,347
18,MSI 2021,2021-05-18,RUMBLE.DAY5,1,MAD Lions,RNG,https://gol.gg/game/stats/31308/page-timeline/,https://www.youtube.com/watch?v=1hosquamScQ,137
19,MSI 2021,2021-05-18,RUMBLE.DAY5,1,PSG Talon,Pentanet.GG,https://gol.gg/game/stats/31307/page-timeline/,https://www.youtube.com/watch?v=mE5ylNZmlc0,312
20,MSI 2021,2021-05-18,RUMBLE.DAY5,1,DWG KIA,RNG,https://gol.gg/game/stats/31306/page-timeline/,https://www.youtube.com/watch?v=WGkvtoskSr0,241
21,MSI 2021,2021-05-17,RUMBLE.DAY4,1,Cloud9,Pentanet.GG,https://gol.gg/game/stats/31305/page-timeline/,https://www.youtube.com/watch?v=U0YzVm_M9zw,261
22,MSI 2021,2021-05-17,RUMBLE.DAY4,1,PSG Talon,DWG KIA,https://gol.gg/game/stats/31304/page-timeline/,https://www.youtube.com/watch?v=v6h45_pjDD8,340
23,MSI 2021,2021-05-17,RUMBLE.DAY4,1,MAD Lions,Pentanet.GG,https://gol.gg/game/stats/31303/page-timeline/,https://www.youtube.com/watch?v=HrAhNf6aa5E,348
24,MSI 2021,2021-05-17,RUMBLE.DAY4,1,RNG,Cloud9,https://gol.gg/game/stats/31302/page-timeline/,https://www.youtube.com/watch?v=qQXX14xpoZs,357
25,MSI 2021,2021-05-17,RUMBLE.DAY4,1,DWG KIA,MAD Lions,https://gol.gg/game/stats/31301/page-timeline/,https://www.youtube.com/watch?v=pZZ7evlCjdA,352
26,MSI 2021,2021-05-17,RUMBLE.DAY4,1,RNG,PSG Talon,https://gol.gg/game/stats/31300/page-timeline/,https://www.youtube.com/watch?v=gEpN2smPn9c,97
27,MSI 2021,2021-05-16,RUMBLE.DAY3,1,MAD Lions,PSG Talon,https://gol.gg/game/stats/31299/page-timeline/,https://www.youtube.com/watch?v=sxrYk8Jr8eQ,348
28,MSI 2021,2021-05-16,RUMBLE.DAY3,1,DWG KIA,Cloud9,https://gol.gg/game/stats/31298/page-timeline/,https://www.youtube.com/watch?v=BG1nwo7mSeo,122
29,MSI 2021,2021-05-16,RUMBLE.DAY3,1,Pentanet.GG,RNG,https://gol.gg/game/stats/31297/page-timeline/,https://www.youtube.com/watch?v=JxxULzKZGJw,185
30,MSI 2021,2021-05-16,RUMBLE.DAY3,1,MAD Lions,DWG KIA,https://gol.gg/game/stats/31296/page-timeline/,https://www.youtube.com/watch?v=GvDRCGc-Pfs,270
31,MSI 2021,2021-05-16,RUMBLE.DAY3,1,PSG Talon,RNG,https://gol.gg/game/stats/31295/page-timeline/,https://www.youtube.com/watch?v=A1xXZ8oQw7U,334
32,MSI 2021,2021-05-16,RUMBLE.DAY3,1,Pentanet.GG,Cloud9,https://gol.gg/game/stats/31294/page-timeline/,https://www.youtube.com/watch?v=cASeDrzP8_o,251
33,MSI 2021,2021-05-15,RUMBLE.DAY2,1,PSG Talon,MAD Lions,https://gol.gg/game/stats/31293/page-timeline/,https://www.youtube.com/watch?v=cViqAbr1IFk,375
34,MSI 2021,2021-05-15,RUMBLE.DAY2,1,DWG KIA,Pentanet.GG,https://gol.gg/game/stats/31292/page-timeline/,https://www.youtube.com/watch?v=UupDlHRnCOY,212
35,MSI 2021,2021-05-15,RUMBLE.DAY2,1,PSG Talon,Cloud9,https://gol.gg/game/stats/31291/page-timeline/,https://www.youtube.com/watch?v=6HFDRHQn_1w,280
36,MSI 2021,2021-05-15,RUMBLE.DAY2,1,RNG,MAD Lions,https://gol.gg/game/stats/31290/page-timeline/,https://www.youtube.com/watch?v=j_KMbO4KbBs,348
37,MSI 2021,2021-05-15,RUMBLE.DAY2,1,Cloud9,DWG KIA,https://gol.gg/game/stats/31289/page-timeline/,https://www.youtube.com/watch?v=uSHvbKrC92I,195
38,MSI 2021,2021-05-15,RUMBLE.DAY2,1,RNG,Pentanet.GG,https://gol.gg/game/stats/31288/page-timeline/,https://www.youtube.com/watch?v=n9tojlDmxhQ,329
39,MSI 2021,2021-05-14,RUMBLE.DAY1,1,MAD Lions,Cloud9,https://gol.gg/game/stats/31287/page-timeline/,https://www.youtube.com/watch?v=FSrIwE3nQGg,358
40,MSI 2021,2021-05-14,RUMBLE.DAY1,1,Pentanet.GG,PSG Talon,https://gol.gg/game/stats/31286/page-timeline/,https://www.youtube.com/watch?v=wNGi-VHFUxc,353
41,MSI 2021,2021-05-14,RUMBLE.DAY1,1,Cloud9,RNG,https://gol.gg/game/stats/31285/page-timeline/,https://www.youtube.com/watch?v=aWbcxnrmcN8,322
42,MSI 2021,2021-05-14,RUMBLE.DAY1,1,DWG KIA,PSG Talon,https://gol.gg/game/stats/31284/page-timeline/,https://www.youtube.com/watch?v=X1iqewZbg5c,340
43,MSI 2021,2021-05-14,RUMBLE.DAY1,1,Pentanet.GG,MAD Lions,https://gol.gg/game/stats/31283/page-timeline/,https://www.youtube.com/watch?v=DXrY58ex1HQ,328
44,MSI 2021,2021-05-14,RUMBLE.DAY1,1,RNG,DWG KIA,https://gol.gg/game/stats/31282/page-timeline/,https://www.youtube.com/watch?v=Lpo6w70oEJM,335
45,MSI 2021,2021-05-11,DAY6,1,Cloud9,INF,https://gol.gg/game/stats/31280/page-timeline/,https://youtube.com/watch?v=TS3DSIzLGNU,348
46,MSI 2021,2021-05-11,DAY6,1,DWG KIA,DFM,https://gol.gg/game/stats/31279/page-timeline/,https://youtube.com/watch?v=56x_tPD0ivg,208
47,MSI 2021,2021-05-11,DAY6,1,Cloud9,DFM,https://gol.gg/game/stats/31278/page-timeline/,https://youtube.com/watch?v=OuDaTYkb1lw,331
48,MSI 2021,2021-05-11,DAY6,1,DWG KIA,INF,https://gol.gg/game/stats/31277/page-timeline/,https://youtube.com/watch?v=qEbvv60g7zc,299
49,MSI 2021,2021-05-11,DAY6,1,DFM,INF,https://gol.gg/game/stats/31276/page-timeline/,https://youtube.com/watch?v=xeefUUospBU,365
50,MSI 2021,2021-05-11,DAY6,1,Cloud9,DWG KIA,https://gol.gg/game/stats/31275/page-timeline/,https://youtube.com/watch?v=LBE4S1Ch118,314
51,MSI 2021,2021-05-10,DAY5,1,MAD Lions,PSG Talon,https://gol.gg/game/stats/31274/page-timeline/,https://www.youtube.com/watch?v=uUiozcDrM4g,379
52,MSI 2021,2021-05-10,DAY5,1,IW,paiN Gaming,https://gol.gg/game/stats/31273/page-timeline/,https://www.youtube.com/watch?v=q-hSjFrde6k,229
53,MSI 2021,2021-05-10,DAY5,1,MAD Lions,paiN Gaming,https://gol.gg/game/stats/31272/page-timeline/,https://www.youtube.com/watch?v=sRcN6XLRkIs,339
54,MSI 2021,2021-05-10,DAY5,1,PSG Talon,IW,https://gol.gg/game/stats/31271/page-timeline/,https://youtube.com/watch?v=6DfP8ZaVriY,379
55,MSI 2021,2021-05-10,DAY5,1,PSG Talon,paiN Gaming,https://gol.gg/game/stats/31270/page-timeline/,https://www.youtube.com/watch?v=uPxZFp-GOPE,340
56,MSI 2021,2021-05-10,DAY5,1,MAD Lions,IW,https://gol.gg/game/stats/31269/page-timeline/,https://www.youtube.com/watch?v=pElLlZ_wGzE,336
57,MSI 2021,2021-05-09,TIEBREAKERS,1,Pentanet.GG,UOL,https://gol.gg/game/stats/31281/page-timeline/,https://www.youtube.com/watch?v=I2wrTkytnW0,268
58,MSI 2021,2021-05-09,DAY4,1,RNG,Pentanet.GG,https://gol.gg/game/stats/31268/page-timeline/,https://www.youtube.com/watch?v=g__r_9Pd0so,303
59,MSI 2021,2021-05-09,DAY4,1,UOL,Pentanet.GG,https://gol.gg/game/stats/31267/page-timeline/,https://www.youtube.com/watch?v=z7r7kKjrmHI,362
60,MSI 2021,2021-05-09,DAY4,1,RNG,UOL,https://gol.gg/game/stats/31266/page-timeline/,https://www.youtube.com/watch?v=2qpjYUOqEhQ,318
61,MSI 2021,2021-05-09,DAY4,1,RNG,Pentanet.GG,https://gol.gg/game/stats/31265/page-timeline/,https://www.youtube.com/watch?v=Pea0vgLe7bc,260
62,MSI 2021,2021-05-09,DAY4,1,UOL,Pentanet.GG,https://gol.gg/game/stats/31264/page-timeline/,https://www.youtube.com/watch?v=4j40R9f0YvQ,392
63,MSI 2021,2021-05-09,DAY4,1,RNG,UOL,https://gol.gg/game/stats/31263/page-timeline/,https://youtube.com/watch?v=jc0lVNRHoUU,352
64,MSI 2021,2021-05-08,DAY3,1,PSG Talon,IW,https://gol.gg/game/stats/31258/page-timeline/,https://youtube.com/watch?v=W3QR9B2RX3I,312
65,MSI 2021,2021-05-08,DAY3,1,MAD Lions,paiN Gaming,https://gol.gg/game/stats/31257/page-timeline/,https://www.youtube.com/watch?v=vta60v3JvFU,140
66,MSI 2021,2021-05-08,DAY3,1,Cloud9,INF,https://gol.gg/game/stats/31256/page-timeline/,https://youtube.com/watch?v=wupk5whUadk,346
67,MSI 2021,2021-05-08,DAY3,1,DWG KIA,DFM,https://gol.gg/game/stats/31255/page-timeline/,https://youtube.com/watch?v=DxsTUriCG2k,333
68,MSI 2021,2021-05-08,DAY3,1,UOL,Pentanet.GG,https://gol.gg/game/stats/31254/page-timeline/,https://www.youtube.com/watch?v=jvCZk4sfkwA,353
