match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
1,World Championship 2021,2021-11-06,FINALS,1,DWG KIA,EDG,https://gol.gg/game/stats/35402/page-timeline/,,0
2,World Championship 2021,2021-11-06,FINALS,2,DWG KIA,EDG,https://gol.gg/game/stats/35403/page-timeline/,,0
3,World Championship 2021,2021-11-06,FINALS,3,DWG KIA,EDG,https://gol.gg/game/stats/35404/page-timeline/,,0
4,World Championship 2021,2021-11-06,FINALS,4,DWG KIA,EDG,https://gol.gg/game/stats/35405/page-timeline/,,0
5,World Championship 2021,2021-11-06,FINALS,5,DWG KIA,EDG,https://gol.gg/game/stats/35406/page-timeline/,,0
6,World Championship 2021,2021-10-31,SEMIFINALS,1,GEN,EDG,https://gol.gg/game/stats/35370/page-timeline/,,0
7,World Championship 2021,2021-10-31,SEMIFINALS,2,GEN,EDG,https://gol.gg/game/stats/35371/page-timeline/,,0
8,World Championship 2021,2021-10-31,SEMIFINALS,3,GEN,EDG,https://gol.gg/game/stats/35372/page-timeline/,,0
9,World Championship 2021,2021-10-31,SEMIFINALS,4,GEN,EDG,https://gol.gg/game/stats/35373/page-timeline/,,0
10,World Championship 2021,2021-10-31,SEMIFINALS,5,GEN,EDG,https://gol.gg/game/stats/35374/page-timeline/,,0
11,World Championship 2021,2021-10-30,SEMIFINALS,1,DWG KIA,T1,https://gol.gg/game/stats/35375/page-timeline/,,0
12,World Championship 2021,2021-10-30,SEMIFINALS,2,DWG KIA,T1,https://gol.gg/game/stats/35376/page-timeline/,,0
13,World Championship 2021,2021-10-30,SEMIFINALS,3,DWG KIA,T1,https://gol.gg/game/stats/35377/page-timeline/,,0
14,World Championship 2021,2021-10-30,SEMIFINALS,4,DWG KIA,T1,https://gol.gg/game/stats/35378/page-timeline/,,0
15,World Championship 2021,2021-10-30,SEMIFINALS,5,DWG KIA,T1,https://gol.gg/game/stats/35379/page-timeline/,,0
16,World Championship 2021,2021-10-25,QUARTERFINALS,1,Cloud9,GEN,https://gol.gg/game/stats/35347/page-timeline/,,0
17,World Championship 2021,2021-10-25,QUARTERFINALS,2,Cloud9,GEN,https://gol.gg/game/stats/35348/page-timeline/,,0
18,World Championship 2021,2021-10-25,QUARTERFINALS,3,Cloud9,GEN,https://gol.gg/game/stats/35349/page-timeline/,,0
19,World Championship 2021,2021-10-24,QUARTERFINALS,1,MAD Lions,DWG KIA,https://gol.gg/game/stats/35342/page-timeline/,,0
20,World Championship 2021,2021-10-24,QUARTERFINALS,2,MAD Lions,DWG KIA,https://gol.gg/game/stats/35343/page-timeline/,,0
21,World Championship 2021,2021-10-24,QUARTERFINALS,3,MAD Lions,DWG KIA,https://gol.gg/game/stats/35344/page-timeline/,,0
22,World Championship 2021,2021-10-23,QUARTERFINALS,1,EDG,RNG,https://gol.gg/game/stats/35337/page-timeline/,,0
23,World Championship 2021,2021-10-23,QUARTERFINALS,2,EDG,RNG,https://gol.gg/game/stats/35338/page-timeline/,,0
24,World Championship 2021,2021-10-23,QUARTERFINALS,3,EDG,RNG,https://gol.gg/game/stats/35339/page-timeline/,,0
25,World Championship 2021,2021-10-23,QUARTERFINALS,4,EDG,RNG,https://gol.gg/game/stats/35340/page-timeline/,,0
26,World Championship 2021,2021-10-23,QUARTERFINALS,5,EDG,RNG,https://gol.gg/game/stats/35341/page-timeline/,,0
27,World Championship 2021,2021-10-22,QUARTERFINALS,1,HLE,T1,https://gol.gg/game/stats/35332/page-timeline/,,0
28,World Championship 2021,2021-10-22,QUARTERFINALS,2,HLE,T1,https://gol.gg/game/stats/35333/page-timeline/,,0
29,World Championship 2021,2021-10-22,QUARTERFINALS,3,HLE,T1,https://gol.gg/game/stats/35334/page-timeline/,,0
30,World Championship 2021,2021-10-18,TIEBREAKERS,1,GEN,MAD Lions,https://gol.gg/game/stats/35331/page-timeline/,,0
31,World Championship 2021,2021-10-18,TIEBREAKERS,1,MAD Lions,LNG Esports,https://gol.gg/game/stats/35330/page-timeline/,,0
32,World Championship 2021,2021-10-18,TIEBREAKERS,1,GEN,Team Liquid,https://gol.gg/game/stats/35329/page-timeline/,,0
33,World Championship 2021,2021-10-18,DAY7,1,LNG Esports,MAD Lions,https://gol.gg/game/stats/35278/page-timeline/,,0
34,World Championship 2021,2021-10-18,DAY7,1,GEN,Team Liquid,https://gol.gg/game/stats/35277/page-timeline/,,0
35,World Championship 2021,2021-10-18,DAY7,1,Team Liquid,MAD Lions,https://gol.gg/game/stats/35276/page-timeline/,,0
36,World Championship 2021,2021-10-18,DAY7,1,LNG Esports,GEN,https://gol.gg/game/stats/35275/page-timeline/,,0
37,World Championship 2021,2021-10-18,DAY7,1,LNG Esports,Team Liquid,https://gol.gg/game/stats/35274/page-timeline/,,0
38,World Championship 2021,2021-10-18,DAY7,1,MAD Lions,GEN,https://gol.gg/game/stats/35273/page-timeline/,,0
39,World Championship 2021,2021-10-17,TIEBREAKERS,1,RNG,HLE,https://gol.gg/game/stats/35328/page-timeline/,,0
40,World Championship 2021,2021-10-17,DAY6,1,PSG Talon,Fnatic,https://gol.gg/game/stats/35272/page-timeline/,,0
41,World Championship 2021,2021-10-17,DAY6,1,HLE,RNG,https://gol.gg/game/stats/35271/page-timeline/,,0
42,World Championship 2021,2021-10-17,DAY6,1,HLE,Fnatic,https://gol.gg/game/stats/35270/page-timeline/,,0
43,World Championship 2021,2021-10-17,DAY6,1,RNG,PSG Talon,https://gol.gg/game/stats/35269/page-timeline/,,0
44,World Championship 2021,2021-10-17,DAY6,1,Fnatic,RNG,https://gol.gg/game/stats/35268/page-timeline/,,0
45,World Championship 2021,2021-10-17,DAY6,1,HLE,PSG Talon,https://gol.gg/game/stats/35267/page-timeline/,,0
46,World Championship 2021,2021-10-16,DAY5,1,EDG,100 Thieves,https://gol.gg/game/stats/35266/page-timeline/,,0
47,World Championship 2021,2021-10-16,DAY5,1,DFM,T1,https://gol.gg/game/stats/35265/page-timeline/,,0
48,World Championship 2021,2021-10-16,DAY5,1,DFM,100 Thieves,https://gol.gg/game/stats/35264/page-timeline/,,0
49,World Championship 2021,2021-10-16,DAY5,1,T1,EDG,https://gol.gg/game/stats/35263/page-timeline/,,0
50,World Championship 2021,2021-10-16,DAY5,1,100 Thieves,T1,https://gol.gg/game/stats/35262/page-timeline/,,0
51,World Championship 2021,2021-10-16,DAY5,1,DFM,EDG,https://gol.gg/game/stats/35261/page-timeline/,,0
52,World Championship 2021,2021-10-15,TIEBREAKERS,1,Rogue,Cloud9,https://gol.gg/game/stats/35327/page-timeline/,,0
53,World Championship 2021,2021-10-15,TIEBREAKERS,1,Rogue,FPX,https://gol.gg/game/stats/35326/page-timeline/,,0
54,World Championship 2021,2021-10-15,DAY4,1,Cloud9,DWG KIA,https://gol.gg/game/stats/35260/page-timeline/,,0
55,World Championship 2021,2021-10-15,DAY4,1,FPX,Rogue,https://gol.gg/game/stats/35259/page-timeline/,,0
56,World Championship 2021,2021-10-15,DAY4,1,DWG KIA,Rogue,https://gol.gg/game/stats/35258/page-timeline/,,0
57,World Championship 2021,2021-10-15,DAY4,1,Cloud9,FPX,https://gol.gg/game/stats/35257/page-timeline/,,0
58,World Championship 2021,2021-10-15,DAY4,1,Cloud9,Rogue,https://gol.gg/game/stats/35256/page-timeline/,,0
59,World Championship 2021,2021-10-15,DAY4,1,DWG KIA,FPX,https://gol.gg/game/stats/35255/page-timeline/,,0
60,World Championship 2021,2021-10-13,DAY3,1,100 Thieves,T1,https://gol.gg/game/stats/35254/page-timeline/,,0
61,World Championship 2021,2021-10-13,DAY3,1,DFM,EDG,https://gol.gg/game/stats/35253/page-timeline/,,0
62,World Championship 2021,2021-10-13,DAY3,1,Cloud9,DWG KIA,https://gol.gg/game/stats/35252/page-timeline/,,0
63,World Championship 2021,2021-10-13,DAY3,1,GEN,Team Liquid,https://gol.gg/game/stats/35251/page-timeline/,,0
64,World Championship 2021,2021-10-13,DAY3,1,PSG Talon,Fnatic,https://gol.gg/game/stats/35250/page-timeline/,,0
65,World Championship 2021,2021-10-13,DAY3,1,FPX,Rogue,https://gol.gg/game/stats/35249/page-timeline/,,0
66,World Championship 2021,2021-10-13,DAY3,1,LNG Esports,MAD Lions,https://gol.gg/game/stats/35248/page-timeline/,,0
67,World Championship 2021,2021-10-13,DAY3,1,HLE,RNG,https://gol.gg/game/stats/35247/page-timeline/,,0
68,World Championship 2021,2021-10-12,DAY2,1,LNG Esports,Team Liquid,https://gol.gg/game/stats/35246/page-timeline/,,0
69,World Championship 2021,2021-10-12,DAY2,1,MAD Lions,GEN,https://gol.gg/game/stats/35245/page-timeline/,,0
