match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
1,World Championship 2020,2020-10-31,FINALS,1,DWG,Suning,https://gol.gg/game/stats/27191/page-timeline/,https://youtube.com/watch?v=MPlGWKm-jdg,0
2,World Championship 2020,2020-10-31,FINALS,2,DWG,Suning,https://gol.gg/game/stats/27192/page-timeline/,https://youtube.com/watch?v=0x5rUw7hqxc,0
3,World Championship 2020,2020-10-31,FINALS,3,DWG,Suning,https://gol.gg/game/stats/27193/page-timeline/,https://youtube.com/watch?v=AobbvSl4ZIc,0
4,World Championship 2020,2020-10-31,FINALS,4,DWG,Suning,https://gol.gg/game/stats/27194/page-timeline/,https://youtube.com/watch?v=E6UO5OCoUQ0,0
5,World Championship 2020,2020-10-25,SEMIFINALS,1,Suning,Top Esports,https://gol.gg/game/stats/27130/page-timeline/,https://youtube.com/watch?v=01vC2cBS6Gw,0
6,World Championship 2020,2020-10-25,SEMIFINALS,2,Suning,Top Esports,https://gol.gg/game/stats/27131/page-timeline/,https://youtube.com/watch?v=so8mXh9RTmM,0
7,World Championship 2020,2020-10-25,SEMIFINALS,3,Suning,Top Esports,https://gol.gg/game/stats/27132/page-timeline/,https://youtube.com/watch?v=uvIbkjW8SfU,0
8,World Championship 2020,2020-10-25,SEMIFINALS,4,Suning,Top Esports,https://gol.gg/game/stats/27133/page-timeline/,https://youtube.com/watch?v=So0YzFNuy5U,0
9,World Championship 2020,2020-10-24,SEMIFINALS,1,DWG,G2 Esports,https://gol.gg/game/stats/27125/page-timeline/,https://youtube.com/watch?v=YYX_935Ub-Y,0
10,World Championship 2020,2020-10-24,SEMIFINALS,2,DWG,G2 Esports,https://gol.gg/game/stats/27126/page-timeline/,https://youtube.com/watch?v=z9GI9CY63Tc,0
11,World Championship 2020,2020-10-24,SEMIFINALS,3,DWG,G2 Esports,https://gol.gg/game/stats/27127/page-timeline/,https://youtube.com/watch?v=0kglBe7cyEs,0
12,World Championship 2020,2020-10-24,SEMIFINALS,4,DWG,G2 Esports,https://gol.gg/game/stats/27128/page-timeline/,https://youtube.com/watch?v=l2Y6Q3QoeLo,0
13,World Championship 2020,2020-10-18,QUARTERFINALS,1,G2 Esports,GEN,https://gol.gg/game/stats/27117/page-timeline/,https://youtube.com/watch?v=IKWRdJkl3i8,0
14,World Championship 2020,2020-10-18,QUARTERFINALS,2,G2 Esports,GEN,https://gol.gg/game/stats/27118/page-timeline/,https://youtube.com/watch?v=TaHVtrV6E3Y,0
15,World Championship 2020,2020-10-18,QUARTERFINALS,3,G2 Esports,GEN,https://gol.gg/game/stats/27119/page-timeline/,https://youtube.com/watch?v=TFwc6iYO9G8,0
16,World Championship 2020,2020-10-17,QUARTERFINALS,1,Fnatic,Top Esports,https://gol.gg/game/stats/27107/page-timeline/,https://youtube.com/watch?v=z4GOyCee_t4,0
17,World Championship 2020,2020-10-17,QUARTERFINALS,2,Fnatic,Top Esports,https://gol.gg/game/stats/27108/page-timeline/,https://youtube.com/watch?v=nMRqoBO8-So,0
18,World Championship 2020,2020-10-17,QUARTERFINALS,3,Fnatic,Top Esports,https://gol.gg/game/stats/27109/page-timeline/,https://youtube.com/watch?v=D6xYPcFvGAw,0
19,World Championship 2020,2020-10-17,QUARTERFINALS,4,Fnatic,Top Esports,https://gol.gg/game/stats/27110/page-timeline/,https://youtube.com/watch?v=QykKDcwtOag,0
