match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
2,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,2,UOL,Splyce,https://gol.gg/game/stats/20411/page-timeline/,https://youtube.com/watch?v=OvGZFsPc75I,312
3,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,3,UOL,Splyce,https://gol.gg/game/stats/20412/page-timeline/,https://youtube.com/watch?v=urKegS7pjs4,62
4,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,4,UOL,Splyce,https://gol.gg/game/stats/20413/page-timeline/,https://youtube.com/watch?v=XM6OX6g9PM4,288
5,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,5,UOL,Splyce,https://gol.gg/game/stats/20414/page-timeline/,https://youtube.com/watch?v=eJBC41ZUM4Y,354
6,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,1,ISG,HKA,https://gol.gg/game/stats/20405/page-timeline/,https://youtube.com/watch?v=BFED3k7PL7U,340
7,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,2,ISG,HKA,https://gol.gg/game/stats/20406/page-timeline/,https://youtube.com/watch?v=AzR2W5BUaeU,330
8,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,3,ISG,HKA,https://gol.gg/game/stats/20407/page-timeline/,https://youtube.com/watch?v=I5E0-MF4Gzs,348
9,World Championship Play-In 2019,2019-10-08,KNOCKOUTSTAGE,4,ISG,HKA,https://gol.gg/game/stats/20408/page-timeline/,https://youtube.com/watch?v=mLM7o31ApCI,287
10,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,1,Royal Youth,CG,https://gol.gg/game/stats/20400/page-timeline/,https://youtube.com/watch?v=9PlSsoQqAOs,328
11,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,2,Royal Youth,CG,https://gol.gg/game/stats/20401/page-timeline/,https://youtube.com/watch?v=3gAbqQLK7YY,343
12,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,3,Royal Youth,CG,https://gol.gg/game/stats/20402/page-timeline/,https://youtube.com/watch?v=O3Mq7ajMaHA,338
13,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,1,LK,DWG,https://gol.gg/game/stats/20395/page-timeline/,https://youtube.com/watch?v=Kb0gfXlAGMA,319
14,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,2,LK,DWG,https://gol.gg/game/stats/20396/page-timeline/,https://youtube.com/watch?v=dYBtYrI-aN4,213
15,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,3,LK,DWG,https://gol.gg/game/stats/20397/page-timeline/,https://youtube.com/watch?v=CQNAPoa3KFc,277
16,World Championship Play-In 2019,2019-10-07,KNOCKOUTSTAGE,4,LK,DWG,https://gol.gg/game/stats/20398/page-timeline/,https://youtube.com/watch?v=GKWGqAGFbYQ,263
18,World Championship Play-In 2019,2019-10-05,DAY4,1,HKA,LK,https://gol.gg/game/stats/20387/page-timeline/,https://youtube.com/watch?v=jNQQm_AqZ1I,348
19,World Championship Play-In 2019,2019-10-05,DAY4,1,Royal Youth,FLA,https://gol.gg/game/stats/20386/page-timeline/,https://youtube.com/watch?v=XPZrOFYPUPY,303
20,World Championship Play-In 2019,2019-10-05,DAY4,1,MEGA,LK,https://gol.gg/game/stats/20385/page-timeline/,https://youtube.com/watch?v=UJrHwaCOF2M,313
21,World Championship Play-In 2019,2019-10-05,DAY4,1,DWG,FLA,https://gol.gg/game/stats/20384/page-timeline/,https://youtube.com/watch?v=QWwy_erIcd8,76
22,World Championship Play-In 2019,2019-10-05,DAY4,1,MEGA,HKA,https://gol.gg/game/stats/20383/page-timeline/,https://youtube.com/watch?v=ME5vo1OJ-To,262
23,World Championship Play-In 2019,2019-10-05,DAY4,1,Royal Youth,DWG,https://gol.gg/game/stats/20382/page-timeline/,https://youtube.com/watch?v=CAYOhzJW1EI,296
24,World Championship Play-In 2019,2019-10-04,TIEBREAKERS,1,UOL,CG,https://gol.gg/game/stats/20393/page-timeline/,https://youtube.com/watch?v=L9tdTi8al64,296
25,World Championship Play-In 2019,2019-10-04,TIEBREAKERS,1,MMM,UOL,https://gol.gg/game/stats/20392/page-timeline/,https://youtube.com/watch?v=M1KyDjbyj94,379
26,World Championship Play-In 2019,2019-10-04,DAY3,1,Splyce,ISG,https://gol.gg/game/stats/20381/page-timeline/,https://youtube.com/watch?v=o1lWyEcXeXA,325
27,World Championship Play-In 2019,2019-10-04,DAY3,1,MMM,CG,https://gol.gg/game/stats/20380/page-timeline/,https://youtube.com/watch?v=eNg6bYxOWDU,334
28,World Championship Play-In 2019,2019-10-04,DAY3,1,DFM,ISG,https://gol.gg/game/stats/20379/page-timeline/,https://youtube.com/watch?v=5Y6I4vcT3gE,352
29,World Championship Play-In 2019,2019-10-04,DAY3,1,MMM,UOL,https://gol.gg/game/stats/20378/page-timeline/,https://youtube.com/watch?v=E0WZN0gMNDo,311
30,World Championship Play-In 2019,2019-10-04,DAY3,1,DFM,Splyce,https://gol.gg/game/stats/20377/page-timeline/,https://youtube.com/watch?v=Pmka_p_gNHM,270
32,World Championship Play-In 2019,2019-10-03,DAY2,1,LK,HKA,https://gol.gg/game/stats/20375/page-timeline/,https://youtube.com/watch?v=jv092RuN464,354
33,World Championship Play-In 2019,2019-10-03,DAY2,1,FLA,Royal Youth,https://gol.gg/game/stats/20374/page-timeline/,https://youtube.com/watch?v=RYE6wn15EbU,328
34,World Championship Play-In 2019,2019-10-03,DAY2,1,LK,MEGA,https://gol.gg/game/stats/20373/page-timeline/,https://youtube.com/watch?v=BeyvffSLSt0,261
