match_id,tournament,date,series,game_num,team1,team2,gol_url,youtube_url,offset_seconds
1,Mid-Season Invitational 2019,2019-05-19,FINALS,1,G2 Esports,Team Liquid,https://gol.gg/game/stats/17344/page-timeline/,,0
2,Mid-Season Invitational 2019,2019-05-19,FINALS,2,G2 Esports,Team Liquid,https://gol.gg/game/stats/17345/page-timeline/,,0
3,Mid-Season Invitational 2019,2019-05-19,FINALS,3,G2 Esports,Team Liquid,https://gol.gg/game/stats/17346/page-timeline/,,0
4,Mid-Season Invitational 2019,2019-05-18,SF,1,G2 Esports,SKT,https://gol.gg/game/stats/17280/page-timeline/,,0
5,Mid-Season Invitational 2019,2019-05-18,SF,2,G2 Esports,SKT,https://gol.gg/game/stats/17281/page-timeline/,,0
6,Mid-Season Invitational 2019,2019-05-18,SF,3,G2 Esports,SKT,https://gol.gg/game/stats/17282/page-timeline/,,0
7,Mid-Season Invitational 2019,2019-05-18,SF,4,G2 Esports,SKT,https://gol.gg/game/stats/17283/page-timeline/,,0
8,Mid-Season Invitational 2019,2019-05-18,SF,5,G2 Esports,SKT,https://gol.gg/game/stats/17284/page-timeline/,,0
9,Mid-Season Invitational 2019,2019-05-17,SF,1,Team Liquid,IG,https://gol.gg/game/stats/17275/page-timeline/,,0
10,Mid-Season Invitational 2019,2019-05-17,SF,2,Team Liquid,IG,https://gol.gg/game/stats/17276/page-timeline/,,0
11,Mid-Season Invitational 2019,2019-05-17,SF,3,Team Liquid,IG,https://gol.gg/game/stats/17277/page-timeline/,,0
12,Mid-Season Invitational 2019,2019-05-17,SF,4,Team Liquid,IG,https://gol.gg/game/stats/17278/page-timeline/,,0
13,Mid-Season Invitational 2019,2019-05-14,DAY5,1,IG,SKT,https://gol.gg/game/stats/17274/page-timeline/,,0
14,Mid-Season Invitational 2019,2019-05-14,DAY5,1,PVB,FW,https://gol.gg/game/stats/17273/page-timeline/,,0
15,Mid-Season Invitational 2019,2019-05-14,DAY5,1,G2 Esports,Team Liquid,https://gol.gg/game/stats/17272/page-timeline/,,0
16,Mid-Season Invitational 2019,2019-05-14,DAY5,1,FW,IG,https://gol.gg/game/stats/17271/page-timeline/,,0
17,Mid-Season Invitational 2019,2019-05-14,DAY5,1,PVB,G2 Esports,https://gol.gg/game/stats/17270/page-timeline/,,0
18,Mid-Season Invitational 2019,2019-05-14,DAY5,1,Team Liquid,SKT,https://gol.gg/game/stats/17269/page-timeline/,,0
19,Mid-Season Invitational 2019,2019-05-13,DAY4,1,SKT,PVB,https://gol.gg/game/stats/17268/page-timeline/,,0
20,Mid-Season Invitational 2019,2019-05-13,DAY4,1,Team Liquid,IG,https://gol.gg/game/stats/17267/page-timeline/,,0
21,Mid-Season Invitational 2019,2019-05-13,DAY4,1,SKT,FW,https://gol.gg/game/stats/17266/page-timeline/,,0
22,Mid-Season Invitational 2019,2019-05-13,DAY4,1,IG,G2 Esports,https://gol.gg/game/stats/17265/page-timeline/,,0
23,Mid-Season Invitational 2019,2019-05-13,DAY4,1,Team Liquid,PVB,https://gol.gg/game/stats/17264/page-timeline/,,0
24,Mid-Season Invitational 2019,2019-05-13,DAY4,1,FW,G2 Esports,https://gol.gg/game/stats/17263/page-timeline/,,0
25,Mid-Season Invitational 2019,2019-05-12,DAY3,1,PVB,IG,https://gol.gg/game/stats/17262/page-timeline/,,0
26,Mid-Season Invitational 2019,2019-05-12,DAY3,1,G2 Esports,SKT,https://gol.gg/game/stats/17261/page-timeline/,,0
27,Mid-Season Invitational 2019,2019-05-12,DAY3,1,FW,Team Liquid,https://gol.gg/game/stats/17260/page-timeline/,,0
28,Mid-Season Invitational 2019,2019-05-12,DAY3,1,G2 Esports,PVB,https://gol.gg/game/stats/17259/page-timeline/,,0
29,Mid-Season Invitational 2019,2019-05-12,DAY3,1,IG,FW,https://gol.gg/game/stats/17258/page-timeline/,,0
30,Mid-Season Invitational 2019,2019-05-12,DAY3,1,SKT,Team Liquid,https://gol.gg/game/stats/17257/page-timeline/,,0
31,Mid-Season Invitational 2019,2019-05-11,DAY2,1,SKT,IG,https://gol.gg/game/stats/17256/page-timeline/,,0
32,Mid-Season Invitational 2019,2019-05-11,DAY2,1,G2 Esports,FW,https://gol.gg/game/stats/17255/page-timeline/,,0
33,Mid-Season Invitational 2019,2019-05-11,DAY2,1,PVB,SKT,https://gol.gg/game/stats/17254/page-timeline/,,0
34,Mid-Season Invitational 2019,2019-05-11,DAY2,1,IG,Team Liquid,https://gol.gg/game/stats/17253/page-timeline/,,0
35,Mid-Season Invitational 2019,2019-05-11,DAY2,1,FW,PVB,https://gol.gg/game/stats/17252/page-timeline/,,0
36,Mid-Season Invitational 2019,2019-05-11,DAY2,1,Team Liquid,G2 Esports,https://gol.gg/game/stats/17251/page-timeline/,,0
37,Mid-Season Invitational 2019,2019-05-10,DAY1,1,PVB,Team Liquid,https://gol.gg/game/stats/17250/page-timeline/,,0
38,Mid-Season Invitational 2019,2019-05-10,DAY1,1,G2 Esports,IG,https://gol.gg/game/stats/17249/page-timeline/,,0
39,Mid-Season Invitational 2019,2019-05-10,DAY1,1,FW,SKT,https://gol.gg/game/stats/17248/page-timeline/,,0
40,Mid-Season Invitational 2019,2019-05-10,DAY1,1,IG,PVB,https://gol.gg/game/stats/17247/page-timeline/,,0
41,Mid-Season Invitational 2019,2019-05-10,DAY1,1,Team Liquid,FW,https://gol.gg/game/stats/17246/page-timeline/,,0
42,Mid-Season Invitational 2019,2019-05-10,DAY1,1,SKT,G2 Esports,https://gol.gg/game/stats/17245/page-timeline/,,0
